index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state,isDirty,errRule,errCol,pk
2191,1817,Klingon Warnog Roggen Dunkel,Roggenbier,16.0 OZ.,0.055%,,17,Tin Man Brewing Company,Evansville,IN,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2190
2192,1449,Overlord Imperial IPA,American Double / Imperial IPA,16.0 ounce,0.085,115.0,17,Tin Man Brewing Company,Evansville,IN,True,;Incorrect_Format,;ounces,2191
2193,951,Alloy,American IPA,16.0 oz.,0.058,36.0,17,Tin Man Brewing Company,Evansville,IN,True,;Incorrect_Format,;ounces,2192
2194,950,Rivet Irish Red Ale,Irish Red Ale,16.0 oz,0.051,22.0,17,Tin Man Brewing Company,Evansville,IN,True,;Incorrect_Format,;ounces,2193
2195,949,3 Gear Robust Porter,American Porter,16.0 oz.,0.052,50.0,17,Tin Man Brewing Company,Evansville,IN,True,;Incorrect_Format,;ounces,2194
2196,948,Circuit Bohemian Pilsner,Czech Pilsener,16.0 oz.,0.045,35.0,17,Tin Man Brewing Company,Evansville IN,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,2195
2197,2321,Turnrow Harvest Ale,American Blonde Ale,12.0 ounce,0.055,,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format,;ounces,2196
2198,1755,Juke Joint IPA,American IPA,12.0 oz,0.07%,60.0,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2197
2199,1754,Parade Ground Coffee Porter,American Porter,12.0 oz,0.07,35.0,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format,;ounces,2198
2200,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12.0 ounce,0.05,21.0,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format,;ounces,2199
2201,529,Tin Roof Blonde Ale,American Blonde Ale,12.0 oz.,0.045,18.0,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format,;ounces,2200
2202,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),12.0 oz,0.055,37.0,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format,;ounces,2201
2203,494,Perfect Tin Amber,American Amber / Red Ale,12.0 oz.,0.045,28.0,152,Tin Roof Brewing Company,Baton Rouge,LA,True,;Incorrect_Format,;ounces,2202
2204,1856,IPA & a Half,American IPA,12.0 oz.,0.073,87.0,291,Tommyknocker Brewery,Idaho Springs,CO,True,;Incorrect_Format,;ounces,2203
2205,736,Ornery Amber Lager (2003),Vienna Lager,12.0 oz.,0.055%,33.0,291,Tommyknocker Brewery,Idaho Springs CO,,True,;Incorrect_Format;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;abv;city;state,2204
2206,1027,Big Island Shandy,Shandy,16.0 oz.,0.05,,474,Tonka Beer Company,Minnetonka,MN,True,;Incorrect_Format,;ounces,2205
2207,1026,Preservation IPA,American IPA,16.0 oz.,0.068,,474,Tonka Beer Company,Minnetonka,MN,True,;Incorrect_Format,;ounces,2206
2208,1938,Almanac IPA,American IPA,12.0 oz.,0.062,72.0,265,Tractor Brewing Company,Albuquerque,NM,True,;Incorrect_Format,;ounces,2207
2209,1937,Milk Mustachio Stout,Milk / Sweet Stout,12.0 oz,0.065%,,265,Tractor Brewing Company,Albuquerque,NM,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2208
2210,1936,Farmer's Tan Red Ale,American Amber / Red Ale,12.0 oz. Alumi-Tek,0.06,30.0,265,Tractor Brewing Company,Albuquerque,NM,True,;Incorrect_Format,;ounces,2209
2211,594,Triangle India Pale Ale,American IPA,12.0 oz.,0.057,,524,Triangle Brewing Company,Durham,NC,True,;Incorrect_Format,;ounces,2210
2212,114,Triangle White Ale,Witbier,12.0 ounce,0.05,,524,Triangle Brewing Company,Durham,NC,True,;Incorrect_Format,;ounces,2211
2213,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12.0 ounce,0.08%,,524,Triangle Brewing Company,Durham,NC,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2212
2214,2445,Troegenator,Doppelbock,16.0 ounce,0.082,,97,Tröegs Brewing Company,Hershey,PA,True,;Incorrect_Format,;ounces,2213
2215,2444,Nugget Nectar,American Amber / Red Ale,16.0 ounce,0.075,93.0,97,Tröegs Brewing Company,Hershey,PA,True,;Incorrect_Format,;ounces,2214
2216,2203,Sunshine Pils,American Pilsner,12.0 oz.,0.045,45.0,97,Tröegs Brewing Company,Hershey,PA,True,;Incorrect_Format,;ounces,2215
2217,1510,Troegenator Doublebock,Doppelbock,16.0 ounce,0.08199999999999999%,25.0,97,Tröegs Brewing Company,Hershey,PA,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2216
2218,1509,Perpetual IPA,American IPA,12.0 ounce,0.075%,85.0,97,Tröegs Brewing Company,Hershey PA,,True,;Incorrect_Format;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;abv;city;state,2217
2219,433,Greenville Pale Ale,American Pale Ale (APA),12.0 oz.,0.055%,52.0,539,Twin Lakes Brewing Company,Greenville,DE,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2218
2220,641,Hoppy Boy,American IPA,16.0 ounce,0.062,65.0,520,Twisted Pine Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2219
2221,2588,Cow Creek,American Amber / Red Lager,12.0 ounce,0.054000000000000006%,26.0,38,Twisted X Brewing Company,Dripping Springs,TX,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2220
2222,2458,Chupahopra,American IPA,12.0 oz. Alumi-Tek,0.075,63.0,38,Twisted X Brewing Company,Dripping Springs,TX,True,;Incorrect_Format,;ounces,2221
2223,2212,Twisted X,American Adjunct Lager,12.0 oz.,0.051%,19.0,38,Twisted X Brewing Company,Dripping Springs,TX,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2222
2224,2235,Day Hike Session,American IPA,12.0 oz,0.041,41.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2223
2225,1661,Trailhead ISA,American IPA,12.0 oz,0.048,48.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2224
2226,1660,Immersion Amber,American Amber / Red Ale,12.0 oz,0.052000000000000005%,27.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2225
2227,1659,Evo IPA,American IPA,12.0 ounce,0.062%,70.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2226
2228,1438,Presidential Pils,Czech Pilsener,12.0 ounce,0.048,,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2227
2229,1173,Evolutionary IPA (2012),American IPA,12.0 oz.,0.062%,70.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2228
2230,560,Persnickety Pale,American Pale Ale (APA),12.0 ounce,0.057,36.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2229
2231,519,SoDo Brown Ale,American Brown Ale,12.0 ounce,0.054,20.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2230
2232,518,Immersion Amber Ale (2011),American Amber / Red Ale,12.0 oz,0.052,27.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2231
2233,505,Evolutionary IPA (2011),American IPA,12.0 oz.,0.062,70.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2232
2234,482,Trailhead India Style Session Ale (2011),American IPA,12.0 ounce,0.048,48.0,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2233
2235,451,Panorama Wheat Ale,American Pale Wheat Ale,12.0 ounce,0.046,,190,Two Beers Brewing Company,Seattle,WA,True,;Incorrect_Format,;ounces,2234
2236,2497,Wobble,American IPA,16.0 oz,0.063,69.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format,;ounces,2235
2237,2246,Night Cat,American Dark Wheat Ale,12.0 oz,0.057999999999999996%,43.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2236
2238,1630,Night Cat (2014),American Dark Wheat Ale,12.0 oz.,0.057999999999999996%,43.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2237
2239,1284,Dog Days Lager,Dortmunder / Export Lager,12.0 oz.,0.051%,17.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2238
2240,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.051%,36.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2239
2241,1042,Atom Smasher,Märzen / Oktoberfest,12.0 oz,0.077,23.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format,;ounces,2240
2242,1041,Testudo,Bière de Garde,12.0 ounce,0.045,,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format,;ounces,2241
2243,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),12.0 ounce,0.065,,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format,;ounces,2242
2244,861,Cane and Ebel,American Strong Ale,12.0 oz,0.07,68.0,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format,;ounces,2243
2245,642,Outlaw IPA (2015),American IPA,12.0 OZ.,0.065%,,74,Two Brothers Brewing Company,Warrenville,IL,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2244
2246,2037,The Gilded Age,Munich Helles Lager,12.0 oz,0.045,,243,Two Henrys Brewing Company,Plant City,FL,True,;Incorrect_Format,;ounces,2245
2247,1285,No Limits Hefeweizen,Hefeweizen,16.0 oz.,0.05,,435,Two Roads Brewing Company,Stratford,CT,True,;Incorrect_Format,;ounces,2246
2248,1189,Honeyspot Road White IPA,American White IPA,12.0 oz,0.06,,435,Two Roads Brewing Company,Stratford,CT,True,;Incorrect_Format,;ounces,2247
2249,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,12.0 oz.,0.072,,435,Two Roads Brewing Company,Stratford,CT,True,;Incorrect_Format,;ounces,2248
2250,1170,Workers Comp Saison,Saison / Farmhouse Ale,12.0 oz,0.048%,,435,Two Roads Brewing Company,Stratford,CT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2249
2251,1169,Ol' Factory Pils,German Pilsener,12.0 ounce,0.05%,,435,Two Roads Brewing Company,Stratford,CT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2250
2252,2310,PUNK'N,Pumpkin Ale,12.0 OZ.,0.05,10.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2251
2253,2100,Yard Sale Winter Lager,American Amber / Red Lager,12.0 oz,0.04,22.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2252
2254,1925,Trader Session IPA,American IPA,12.0 oz.,0.04,42.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2253
2255,1723,Hop Nosh IPA,American IPA,12.0 OZ.,0.073%,83.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2254
2256,1212,SUM'R,American Blonde Ale,12.0 ounce,0.04%,17.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2255
2257,1097,Organic Baba Black Lager,Schwarzbier,12.0 oz,0.04%,32.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2256
2258,1089,Hop Notch IPA (2013),American IPA,12.0 oz.,0.073,82.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2257
2259,1088,Cutthroat Pale Ale,American Pale Ale (APA),12.0 oz.,0.04%,34.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2258
2260,974,WYLD Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.04,29.0,159,Uinta Brewing Company,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2259
2261,98,Pilsner Ukiah,German Pilsener,12.0 ounce,0.055,,555,Ukiah Brewing Company,Ukiah,CA,True,;Incorrect_Format,;ounces,2260
2262,2372,The Green Room,American IPA,16.0 oz,0.06%,75.0,126,Uncle Billy's Brewery and Smokeh...,Austin,TX,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2261
2263,2367,Humbucker Helles,Maibock / Helles Bock,16.0 oz.,0.047%,25.0,126,Uncle Billy's Brewery and Smokeh...,Austin,TX,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2262
2264,1704,Uncle John's Apple Cherry Cider,Cider,16.0 ounce,0.065,,338,Uncle John's Fruit House Winery,St. John's,MI,True,;Incorrect_Format,;ounces,2263
2265,1703,Uncle John's Apricot Apple Cider,Cider,16.0 ounce,0.065%,,338,Uncle John's Fruit House Winery,St. John's,MI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2264
2266,877,Draught Hard Apple Cider,Cider,16.0 oz,0.065,,338,Uncle John's Fruit House Winery,St. John's,MI,True,;Incorrect_Format,;ounces,2265
2267,606,Scotty K NA,Low Alcohol Beer,16.0 ounce,0.001%,,522,Uncommon Brewers,Santa Cruz,CA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2266
2268,543,Bacon Brown Ale,American Brown Ale,16.0 oz,0.068%,,522,Uncommon Brewers,Santa Cruz,CA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2267
2269,347,Golden State Ale,Belgian Pale Ale,16.0 oz.,0.064,,522,Uncommon Brewers,Santa Cruz,CA,True,;Incorrect_Format,;ounces,2268
2270,346,Baltic Porter,Baltic Porter,16.0 oz.,0.078,,522,Uncommon Brewers,Santa Cruz,CA,True,;Incorrect_Format,;ounces,2269
2271,25,Siamese twin,Dubbel,16.0 OZ.,0.085,,522,Uncommon Brewers,Santa Cruz CA,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,2270
2272,2507,Double Duckpin,American Double / Imperial IPA,12.0 oz,0.085,90.0,71,Union Craft Brewing,Baltimore,MD,True,;Incorrect_Format,;ounces,2271
2273,2506,Old Pro,Gose,12.0 OZ.,0.042%,10.0,71,Union Craft Brewing,Baltimore,MD,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2272
2274,829,Duckpin Pale Ale,American Pale Ale (APA),12.0 oz,0.055,,71,Union Craft Brewing,Baltimore,MD,True,;Incorrect_Format,;ounces,2273
2275,582,Balt Altbier,Altbier,12.0 oz.,0.06,,71,Union Craft Brewing,Baltimore,MD,True,;Incorrect_Format,;ounces,2274
2276,2190,Campside Session IPA,American IPA,16.0 oz.,0.045,50.0,202,Upland Brewing Company,Bloomington,IN,True,;Incorrect_Format,;ounces,2275
2277,1951,Upland Wheat Ale,Witbier,16.0 oz. Alumi-Tek,0.045,15.0,202,Upland Brewing Company,Bloomington,IN,True,;Incorrect_Format,;ounces,2276
2278,1950,Dragonfly IPA,American IPA,16.0 oz.,0.06,,202,Upland Brewing Company,Bloomington,IN,True,;Incorrect_Format,;ounces,2277
2279,2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2 oz.,0.128%,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2278
2280,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2 oz,0.10400000000000001%,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2279
2281,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2 oz.,0.068,24.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2280
2282,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2 OZ.,0.099,51.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2281
2283,2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2 OZ.,0.076,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2282
2284,2560,Blood Orange Saison,Saison / Farmhouse Ale,12.0 oz.,0.06,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2283
2285,1932,Thai Style White IPA,American White IPA,12.0 oz.,0.065%,33.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2284
2286,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2 oz,0.075,30.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2285
2287,1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2 oz.,0.099,90.0,51,Upslope Brewing Company,Boulder CO,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,2286
2288,907,Upslope Christmas Ale,Winter Warmer,16.0 oz.,0.082,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2287
2289,906,Upslope Pumpkin Ale,Pumpkin Ale,16.0 ounce,0.077,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2288
2290,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12.0 oz.,0.075,30.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2289
2291,614,Upslope Foreign Style Stout,Foreign / Export Stout,12.0 oz.,0.069%,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2290
2292,466,Top Rope Mexican-style Craft Lager,Vienna Lager,12.0 ounce,0.048%,15.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2291
2293,444,Upslope Craft Lager,Vienna Lager,12.0 oz,0.048,22.0,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2292
2294,345,Upslope Brown Ale,English Brown Ale,12.0 oz,0.067,,51,Upslope Brewing Company,Boulder CO,,True,;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;city;state,2293
2295,80,Upslope Pale Ale,American Pale Ale (APA),12.0 oz.,0.058,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2294
2296,79,Upslope India Pale Ale,American IPA,12.0 ounce,0.072,,51,Upslope Brewing Company,Boulder,CO,True,;Incorrect_Format,;ounces,2295
2297,382,Common Sense Kentucky Common Ale,American Brown Ale,16.0 OZ.,0.053,22.0,546,Upstate Brewing Company,Elmira,NY,True,;Incorrect_Format,;ounces,2296
2298,381,Upstate I.P.W.,American IPA,12.0 oz,0.065%,70.0,546,Upstate Brewing Company,Elmira,NY,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2297
2299,1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0 oz.,0.04%,,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2298
2300,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12.0 ounce,0.09,75.0,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2299
2301,1824,Devastator Double Bock,Doppelbock,12.0 oz. Alumi-Tek,0.08%,,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2300
2302,1823,Wasatch Ghostrider White IPA,American White IPA,12.0 ounce,0.06,,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2301
2303,1682,Wasatch Ghostrider White IPA (2014),American White IPA,12.0 oz.,0.06,,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2302
2304,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12.0 ounce,0.04,,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2303
2305,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12.0 ounce,0.09,75.0,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2304
2306,1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0 ounce,0.04,,302,Utah Brewers Cooperative,Salt Lake City,UT,True,;Incorrect_Format,;ounces,2305
2307,2245,Nunica Pine,Cider,16.0 oz.,0.068,,185,Vander Mill Ciders,Spring Lake,MI,True,;Incorrect_Format,;ounces,2306
2308,2244,Ginger Peach,Cider,16.0 oz.,0.069,,185,Vander Mill Ciders,Spring Lake,MI,True,;Incorrect_Format,;ounces,2307
2309,1378,Totally Roasted,Cider,16.0 ounce,0.068%,,185,Vander Mill Ciders,Spring Lake,MI,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2308
2310,1377,Blue Gold,Cider,16.0 OZ.,0.068,,185,Vander Mill Ciders,Spring Lake,MI,True,;Incorrect_Format,;ounces,2309
2311,1376,Hard Apple,Cider,16.0 oz,0.068,,185,Vander Mill Ciders,Spring Lake,MI,True,;Incorrect_Format,;ounces,2310
2312,2411,Nitro Can Coffee Stout,American Stout,12.0 ounce,0.052,,113,Vault Brewing Company,Yardley,PA,True,;Incorrect_Format,;ounces,2311
2313,1770,Voodoo Love Child,Tripel,12.0 oz,0.092,25.0,322,Voodoo Brewery,Meadville,PA,True,;Incorrect_Format,;ounces,2312
2314,1769,White Magick of the Sun,Witbier,12.0 oz.,0.079,23.0,322,Voodoo Brewery,Meadville,PA,True,;Incorrect_Format,;ounces,2313
2315,1730,Wynona's Big Brown Ale,American Brown Ale,12.0 OZ.,0.075%,31.0,322,Voodoo Brewery,Meadville PA,,True,;Incorrect_Format;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;abv;city;state,2314
2316,1729,Gran Met,Belgian Strong Pale Ale,12.0 oz.,0.092,25.0,322,Voodoo Brewery,Meadville,PA,True,;Incorrect_Format,;ounces,2315
2317,1603,Good Vibes IPA,American IPA,12.0 oz. Alumi-Tek,0.073,85.0,322,Voodoo Brewery,Meadville,PA,True,;Incorrect_Format,;ounces,2316
2318,1488,Pilzilla,American Double / Imperial Pilsner,12.0 ounce,0.075%,85.0,322,Voodoo Brewery,Meadville,PA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2317
2319,1846,Wachusett Light IPA,American IPA,12.0 oz,0.04,37.0,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format,;ounces,2318
2320,1845,Green Monsta IPA,American IPA,12.0 oz,0.06%,55.0,295,Wachusett Brewing Company,Westminster MA,,True,;Incorrect_Format;Incorrect_Format;embeddedValue;explicitMissingValue,;ounces;abv;city;state,2319
2321,1844,Wachusett IPA,American IPA,12.0 OZ.,0.055999999999999994%,50.0,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format;Incorrect_Format;spellingMistake,;ounces;abv;abv,2320
2322,1843,Strawberry White,Witbier,12.0 OZ.,0.047,,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format,;ounces,2321
2323,1418,Larry Imperial IPA,American Double / Imperial IPA,12.0 ounce,0.085,85.0,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format,;ounces,2322
2324,1038,Wachusett Summer,American Pale Wheat Ale,12.0 OZ.,0.047,,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format,;ounces,2323
2325,1030,Country Pale Ale,English Pale Ale,12.0 ounce,0.051%,17.0,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2324
2326,1029,Wachusett Light IPA (2013),American IPA,12.0 oz,0.04%,37.0,295,Wachusett Brewing Company,Westminster,MA,True,;Incorrect_Format;Incorrect_Format,;ounces;abv,2325
